Silver results of stdin

Query-def :sp|P96368|TRCS_MYCTU Sensor histidine kinase TrcS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=trcS PE=1 SV=1
Length :509

id,hit,score,evalue,identity,positive,gaps,align-length 
MBA3742393,1,554,1.60236e-60,181,248,18,414
WP_101434198,1,555,1.61331e-60,167,222,5,360
WP_239755731,1,559,1.61789e-60,156,204,6,300
WP_225855261,1,553,1.63089e-60,154,197,6,291
WP_133903683,1,553,1.63402e-60,179,250,7,409
KHG66784,1,554,1.64448e-60,175,248,9,411
WP_206433534,1,559,1.66755e-60,153,190,5,295
WP_140448986,1,555,1.68809e-60,178,247,9,405
WP_110007814,1,556,1.6916e-60,181,241,7,404
WP_255819062,1,538,1.69499e-60,154,193,1,290
MWJ35895,1,558,1.70907e-60,186,253,18,423
WP_198656358,1,552,1.73205e-60,183,244,9,406
PZW00312,1,553,1.75055e-60,161,202,6,291
WP_079085038,1,557,1.75653e-60,157,200,6,299
KOV60064,1,556,1.77335e-60,154,197,6,296
WP_124799683,1,553,1.7975e-60,179,251,9,404
WP_232655070,1,557,1.79996e-60,158,199,6,296
WP_199837567,1,559,1.81111e-60,157,204,6,300
WP_091408177,1,554,1.82782e-60,154,197,6,291
WP_091609472,1,554,1.84341e-60,190,238,7,405
WP_153813839,1,559,1.85103e-60,158,197,6,296
KFG07360,1,558,1.85344e-60,157,204,6,300
WP_239101529,1,553,1.87481e-60,185,250,14,426
WP_031137774,1,556,1.88745e-60,158,199,6,299
WP_046301930,1,554,1.90722e-60,171,227,13,369
WP_124440840,1,556,1.91648e-60,158,197,6,296
MBA2788411,1,552,1.92779e-60,175,248,9,411
WP_024442996,1,554,1.94754e-60,171,227,13,369
WP_244906933,1,554,1.96998e-60,157,196,1,292
MBP5862694,1,558,1.99474e-60,157,204,6,300
WP_245854770,1,554,1.99888e-60,165,198,6,291
WP_106563621,1,554,2.00961e-60,173,241,4,413
NUK67689,1,556,2.01909e-60,174,215,6,360
WP_122616474,1,554,2.03579e-60,187,249,21,440
GIJ76789,1,552,2.0427e-60,161,202,6,291
WP_104284325,1,554,2.05914e-60,192,254,26,466
WP_255472709,1,555,2.08913e-60,195,247,8,407
WP_030857270,1,555,2.09353e-60,153,198,6,302
WP_189712884,1,556,2.09892e-60,157,199,6,294
WP_079102767,1,557,2.10252e-60,156,198,6,304
MCF3178466,1,554,2.1096e-60,153,194,6,294
MBE1598439,1,555,2.12845e-60,156,204,6,300
MBT1621479,1,553,2.15675e-60,192,263,13,442
WP_250367361,1,552,2.15787e-60,186,248,9,406
OQR60780,1,556,2.16133e-60,155,199,6,296
WP_217518636,1,555,2.16639e-60,174,215,6,360
WP_055722068,1,555,2.16823e-60,186,251,19,424
NIL41212,1,553,2.18836e-60,185,252,12,408
WP_021760253,1,557,2.19314e-60,174,238,6,383
WP_040432407,1,555,2.20107e-60,175,249,8,406
WP_231438418,1,555,2.21598e-60,151,195,1,290
WP_152791424,1,555,2.23527e-60,169,221,6,355
RDV44328,1,556,2.24623e-60,173,231,6,360
WP_237314063,1,558,2.24985e-60,157,204,6,300
WP_226598977,1,554,2.26658e-60,153,191,6,291
WP_048571980,1,555,2.28718e-60,186,241,15,429
WP_244275098,1,555,2.29241e-60,180,245,11,412
WP_218162096,1,558,2.29706e-60,157,204,6,300
WP_234017984,1,560,2.31178e-60,196,243,46,448
WP_033209417,1,554,2.31398e-60,172,219,6,368
WP_198655217,1,559,2.32652e-60,153,200,6,296
RWZ53297,1,553,2.37567e-60,188,252,20,429
WP_196790178,1,558,2.41948e-60,157,204,6,300
WP_243380154,1,556,2.41958e-60,159,200,6,299
WP_232075071,1,554,2.43216e-60,177,242,9,411
WP_207917367,1,556,2.44928e-60,156,198,6,296
TXR51280,1,555,2.47645e-60,195,247,8,407
EMT33961,1,551,2.47961e-60,174,248,9,411
WP_058727459,1,552,2.49882e-60,184,248,9,406
WP_235500367,1,553,2.5032e-60,190,266,20,460
WP_184567699,1,555,2.51741e-60,160,198,6,296
WP_217506118,1,553,2.54483e-60,175,215,6,365
WP_174856932,1,556,2.55354e-60,156,198,6,296
WP_232171286,1,552,2.58816e-60,180,245,9,410
WP_208420970,1,554,2.58942e-60,191,247,19,423
WP_112587602,1,553,2.60885e-60,155,198,6,291
WP_179700042,1,557,2.61864e-60,174,238,6,383
WP_096897818,1,553,2.61874e-60,188,252,16,416
WP_078507728,1,559,2.65127e-60,196,243,46,448
OBF12511,1,553,2.65595e-60,178,246,7,410
WP_085928698,1,553,2.65931e-60,172,221,5,361
GHG80532,1,551,2.67656e-60,187,258,17,452
WP_235492268,1,551,2.7115e-60,169,228,5,360
WP_015034972,1,554,2.7145e-60,183,239,17,415
WP_062243158,1,555,2.7183e-60,156,198,6,296
PWW24356,1,556,2.72337e-60,181,241,7,404
WP_051810655,1,554,2.72779e-60,183,240,40,449
WP_214094622,1,552,2.73859e-60,180,244,11,411
WP_232377607,1,553,2.76406e-60,165,199,6,291
WP_190106308,1,553,2.76406e-60,190,245,16,426
MBK9696298,1,550,2.80253e-60,145,199,8,294
WP_187645924,1,554,2.80406e-60,175,234,13,379
WP_033296871,1,555,2.83807e-60,201,258,26,463
WP_124819428,1,552,2.86646e-60,155,198,6,291
CCK57825,1,551,2.87177e-60,175,248,9,411
WP_245567535,1,552,2.87191e-60,176,248,6,411
WP_239559728,1,552,2.95162e-60,170,224,7,361
WP_152894311,1,555,2.95754e-60,168,223,6,351
WP_086830881,1,553,3.04813e-60,174,220,6,368
MQA10082,1,552,3.07939e-60,183,247,6,416
WP_078992967,1,556,3.09068e-60,154,197,6,296
GGQ86938,1,554,3.12482e-60,157,192,6,293
WP_086748091,1,556,3.15702e-60,155,204,6,300
WP_042150733,1,552,3.17763e-60,172,220,5,354
WP_238689662,1,552,3.18261e-60,155,197,6,291
WP_048548249,1,535,3.19145e-60,144,184,6,269
WP_062025484,1,555,3.31349e-60,156,198,6,296
WP_123338867,1,552,3.31411e-60,192,263,13,442
KQO97124,1,551,3.35071e-60,180,246,20,423
ELS54465,1,553,3.39703e-60,156,193,6,291
WP_242709766,1,554,3.40379e-60,183,245,19,412
WP_125644188,1,554,3.40379e-60,189,242,30,424
WP_179200287,1,555,3.42196e-60,156,197,6,296
WP_204024427,1,551,3.4238e-60,160,202,6,291
WP_068179976,1,552,3.44963e-60,177,244,9,411
CMR15230,1,550,3.46023e-60,175,247,9,411
WP_121674032,1,551,3.50511e-60,180,240,8,405
WP_046912935,1,556,3.56683e-60,156,204,6,300
MBP1190111,1,553,3.62698e-60,189,243,21,421
WP_097249841,1,556,3.67975e-60,156,204,6,300
WP_238605131,1,552,3.75065e-60,170,228,6,374
VCU52086,1,550,3.76294e-60,175,246,9,411
WP_016436939,1,554,3.77786e-60,183,245,19,412
WP_037887606,1,554,3.78313e-60,156,193,6,291
WP_109186727,1,553,3.79494e-60,191,247,19,423
WP_208766238,1,554,3.80199e-60,174,228,9,363
WP_084747765,1,554,3.81164e-60,184,239,22,409
WP_030332599,1,550,3.82103e-60,156,197,6,291
TGN83628,1,553,3.831e-60,174,228,9,363
TWF86557,1,552,3.83964e-60,153,196,6,301
WP_106349238,1,552,3.85084e-60,179,244,9,407
GHH06113,1,551,3.88486e-60,154,198,6,296
WP_249771912,1,551,3.90828e-60,163,215,10,352
WP_112640449,1,551,3.96457e-60,154,197,6,291
WP_044382849,1,553,3.97744e-60,186,241,15,429
PPF68192,1,550,3.98622e-60,166,221,2,355
WP_199719241,1,552,3.98646e-60,185,257,12,419
WP_078947747,1,553,4.00555e-60,156,198,6,296
WP_108010255,1,555,4.00649e-60,167,221,6,354
WP_055642362,1,552,4.02054e-60,189,244,20,417
WP_243695996,1,553,4.0993e-60,188,252,20,429
WP_052866139,1,552,4.10571e-60,170,217,8,359
MCG3749935,1,548,4.1494e-60,181,245,8,418
WP_242768130,1,554,4.15524e-60,169,222,6,358
NEC47807,1,552,4.16004e-60,157,192,6,293
WP_063048799,1,552,4.19239e-60,180,249,8,410
NQX04629,1,550,4.21146e-60,155,195,1,292
WP_112698371,1,551,4.22138e-60,154,197,6,291
WP_204841210,1,550,4.23395e-60,181,243,8,410
KAB1922316,1,551,4.26577e-60,154,197,6,291
QHC56909,1,550,4.28966e-60,184,237,9,397
WP_222811980,1,555,4.31476e-60,167,221,6,354
WP_093637621,1,552,4.31871e-60,191,242,43,432
CCK61906,1,549,4.32272e-60,174,247,9,411
WP_225804495,1,552,4.32575e-60,186,235,18,418
WP_244792911,1,552,4.32575e-60,158,193,6,294
WP_233227015,1,551,4.34772e-60,157,193,6,294
MBB1494030,1,550,4.3692e-60,176,233,24,416
KPI27060,1,554,4.38543e-60,155,199,6,296
WP_053208953,1,552,4.39829e-60,189,248,30,439
WP_225618816,1,556,4.41805e-60,157,204,6,300
WP_156702081,1,551,4.50698e-60,157,193,6,294
WP_167103017,1,551,4.5248e-60,180,244,17,418
WP_075300151,1,552,4.55045e-60,185,247,14,408
WP_119382724,1,553,4.55549e-60,182,250,16,417
WP_051808064,1,552,4.59811e-60,173,245,13,398
WP_147781967,1,551,4.61145e-60,156,205,6,293
WP_152170027,1,556,4.61982e-60,154,201,6,300
WP_240871212,1,554,4.63234e-60,157,200,6,296
MBJ6615871,1,552,4.66878e-60,157,193,6,294
SCL28789,1,550,4.6961e-60,165,199,6,291
WP_060180130,1,552,4.70925e-60,152,193,8,298
WP_171398170,1,554,4.71727e-60,156,199,6,296
WP_121004917,1,549,4.75134e-60,152,198,6,294
WP_212673119,1,554,4.76919e-60,154,200,6,296
WP_076043923,1,552,4.85914e-60,152,193,8,298
WP_031708609,1,551,4.93089e-60,174,248,9,411
WP_041180185,1,551,4.93089e-60,175,248,9,411
NYI86770,1,551,4.9392e-60,154,201,5,291
WP_104779011,1,555,4.93936e-60,159,199,6,299
KPI13562,1,552,4.98085e-60,154,198,6,296
WP_245783250,1,551,5.01406e-60,178,227,7,359
MUT92909,1,551,5.05187e-60,157,193,6,294
WP_033309793,1,553,5.05491e-60,181,240,11,413
KRC52027,1,552,5.06745e-60,190,266,20,460
WP_030806292,1,553,5.09157e-60,182,241,19,411
WP_066967330,1,551,5.14147e-60,181,248,11,412
KQV08250,1,550,5.14282e-60,169,228,5,360
OWV04850,1,553,5.16142e-60,165,198,6,291
RNB44644,1,550,5.17393e-60,181,247,24,434
WP_238682801,1,551,5.20367e-60,155,198,6,291
WP_145868424,1,552,5.22312e-60,153,196,6,301
WP_082481370,1,549,5.23479e-60,157,195,1,292
WP_030319291,1,553,5.24055e-60,157,198,6,296
WP_150161191,1,552,5.24125e-60,183,239,17,414
MBW0103708,1,546,5.30993e-60,192,253,15,412
WP_204082877,1,553,5.35088e-60,158,197,6,295
TWJ29871,1,550,5.38104e-60,165,199,6,291
GHE91061,1,551,5.39599e-60,154,199,6,299
WP_183126146,1,551,5.42645e-60,166,222,5,360
WP_206795306,1,551,5.51845e-60,185,249,15,435
WP_220019898,1,551,5.53184e-60,175,247,9,411
WP_188268435,1,551,5.53491e-60,174,222,7,362
WP_078853508,1,556,5.55333e-60,157,204,6,300
WP_131921742,1,551,5.56091e-60,192,263,13,442
WP_057003471,1,550,5.56707e-60,176,246,9,411
WP_041179785,1,551,5.58998e-60,175,248,9,411
WP_236790666,1,551,5.59932e-60,147,194,6,291
WP_153411027,1,555,5.6362e-60,175,255,7,416
WP_217623352,1,549,5.64371e-60,174,215,6,362
WP_091462551,1,550,5.70663e-60,165,199,6,291
CFQ74784,1,549,5.72288e-60,175,247,9,411
CKS27452,1,549,5.72288e-60,174,247,9,411
AZZ57541,1,549,5.81312e-60,153,194,2,292
RRR72382,1,552,5.86452e-60,167,221,8,353
WP_030647121,1,550,5.89954e-60,151,191,8,297
WP_220647764,1,555,5.90802e-60,156,204,6,300
WP_235480383,1,552,5.91991e-60,180,246,20,423
WP_085139941,1,551,5.96175e-60,171,230,11,369
NUK59985,1,549,5.98887e-60,174,215,6,362
WP_028807092,1,553,5.9947e-60,155,199,6,296
CNY26965,1,549,6.03077e-60,174,247,9,411
WP_031179161,1,552,6.0629e-60,154,196,6,294
WP_254706004,1,550,6.08021e-60,172,226,9,361
MBC9077661,1,548,6.10957e-60,174,247,9,411
WP_057132661,1,550,6.14145e-60,175,247,9,411
RJT85228,1,551,6.18117e-60,185,257,12,419
WP_067273984,1,551,6.20929e-60,154,194,6,300
WP_057138466,1,550,6.2712e-60,175,247,9,411
WP_144637858,1,550,6.2712e-60,187,258,17,452
WP_202460589,1,551,6.32495e-60,175,225,9,363
GGQ35638,1,551,6.38329e-60,157,192,6,293
MBX7552829,1,553,6.4046e-60,154,199,6,296
WP_035794919,1,551,6.45029e-60,170,210,8,352
PPH97279,1,549,6.4553e-60,155,193,2,292
WP_185806598,1,553,6.47244e-60,167,221,8,353
MBM7076560,1,552,6.49194e-60,165,199,6,291
WP_218903136,1,550,6.52795e-60,154,201,5,291
WP_044097569,1,550,6.53899e-60,174,247,9,411
CFJ73450,1,548,6.55821e-60,174,247,9,411
WP_200305306,1,553,6.60917e-60,155,205,6,301
WP_202444350,1,551,6.62e-60,170,218,5,356
CKY79573,1,548,6.6273e-60,174,247,9,411
WP_211221870,1,550,6.65065e-60,183,251,18,437
MYV42334,1,552,6.65968e-60,175,225,9,363
MBB5812245,1,552,6.69817e-60,180,249,14,425
WP_145818707,1,550,6.74621e-60,165,199,6,291
WP_199812590,1,550,6.7473e-60,174,221,36,391
CKU41695,1,548,6.83896e-60,174,247,9,411
CFD41811,1,548,6.83896e-60,173,246,9,411
WP_218780817,1,555,6.85475e-60,156,204,6,300
WP_219732015,1,550,6.87246e-60,156,202,6,293
WP_227049361,1,550,6.88881e-60,154,194,4,294
NRG41530,1,548,6.96406e-60,168,220,1,351
AHM09543,1,548,6.98382e-60,174,247,9,411
WP_131879271,1,550,7.01153e-60,192,262,13,442
WP_217626070,1,548,7.07217e-60,172,213,6,359
NIJ04301,1,550,7.08146e-60,187,246,16,416
WP_037856382,1,554,7.08959e-60,154,198,6,294
WP_078622291,1,553,7.10591e-60,169,219,8,361
CNM02533,1,548,7.13174e-60,173,246,9,411
EUA29898,1,523,7.14579e-60,100,108,0,134
EFD15522,1,548,7.14989e-60,173,247,9,411
AET21091,1,548,7.14989e-60,174,247,9,411
WP_190071145,1,552,7.17072,154,198,6,296
NEB06009,1,550,7.21889e-60,157,198,6,296
WP_189862888,1,552,7.29912e-60,157,200,6,296
KAR12137,1,548,7.30137e-60,174,247,9,411
MBC9047036,1,548,7.30137e-60,174,247,9,411
WP_219732260,1,551,7.30195e-60,151,191,8,297
WP_028809020,1,552,7.3137e-60,156,197,6,296
PBC62680,1,551,7.33795e-60,168,227,8,356
NUK28157,1,549,7.42756e-60,172,213,6,359
MBL7625695,1,556,7.44815e-60,180,238,20,380
MCN4162233,1,548,7.45605e-60,174,247,9,411
KCG69159,1,548,7.53462e-60,174,247,9,411
WP_229845856,1,551,7.54393e-60,153,191,5,297
WP_167387736,1,552,7.5676e-60,171,224,8,354
WP_238679026,1,550,7.58269e-60,155,196,6,291
CNL99777,1,548,7.59455e-60,174,247,9,411
WP_055566613,1,552,7.59582e-60,156,190,8,291
KBL26318,1,548,7.77531e-60,174,247,9,411
RWZ68763,1,550,7.81059e-60,195,263,27,469
WP_197733942,1,550,7.81059e-60,175,246,9,411
WP_196419621,1,550,7.82414e-60,150,199,6,293
RXR96012,1,548,7.94003e-60,174,247,9,411
OPF80893,1,548,8.02369e-60,174,247,9,411
WP_164608294,1,551,8.06985e-60,180,245,17,421
WP_228756225,1,549,8.09728e-60,154,195,6,294
AEJ48682,1,548,8.17257e-60,174,247,9,411
CNC40884,1,548,8.17257e-60,174,247,9,411
AEN02233,1,547,8.19367e-60,174,247,9,411
WP_154770949,1,550,8.19587e-60,184,246,10,402
CFC45548,1,548,8.34566e-60,174,247,9,411
QTR04386,1,548,8.36709e-60,181,242,8,410
MCP9997050,1,550,8.43068e-60,156,194,6,294
CMT14700,1,548,8.43357e-60,175,248,9,415
CKS02760,1,548,8.43357e-60,173,246,9,411
KDN78266,1,552,8.4406e-60,172,220,6,359
KCN02195,1,547,8.45541e-60,174,247,9,411
GHF70163,1,551,8.49413e-60,172,226,6,367
WP_037689457,1,554,8.50165e-60,155,204,6,300
WP_224441382,1,548,8.51071e-60,184,247,9,406
WP_118915771,1,550,8.51924e-60,173,245,9,411
CEZ26936,1,548,8.5224e-60,173,246,9,411
QZY17233,1,552,8.55977e-60,189,248,30,439
WP_198405519,1,549,8.58099e-60,174,247,9,411
GIM85703,1,547,8.58984e-60,184,251,12,408
CMP90357,1,548,8.61217e-60,174,247,9,411
WP_190203192,1,552,8.61318e-60,154,199,6,299
WP_229345266,1,551,8.65899e-60,168,219,8,357
WP_208090969,1,549,8.71244e-60,176,233,24,416
OSY34904,1,553,8.73379e-60,172,221,5,361
WP_257543428,1,552,8.75118e-60,154,204,6,300
WP_057174463,1,549,8.76225e-60,174,247,9,411
WP_057375138,1,549,8.76225e-60,174,247,9,411
KAM15487,1,547,8.81744e-60,174,247,9,411
WP_116203235,1,549,8.86874e-60,168,221,5,360
AID06822,1,547,8.91034e-60,173,246,9,411
CKX50302,1,547,8.98081e-60,174,247,9,411
WP_093780966,1,552,9.02601e-60,155,200,6,294
WP_203616374,1,551,9.06816e-60,157,198,6,296
WP_238429888,1,556,9.14745e-60,180,238,20,380
WP_206442266,1,548,9.28001e-60,157,199,8,294
WP_216933557,1,550,9.29061e-60,161,197,6,291
AXE82945,1,549,9.29816e-60,153,191,5,297
WP_254587610,1,550,9.34425e-60,156,193,6,294
WP_146350897,1,546,9.41057e-60,155,198,10,290
WP_257565608,1,552,9.41233e-60,156,204,6,300
CNV84123,1,547,9.46386e-60,174,247,9,411
CKL85283,1,547,9.46386e-60,173,246,9,411
WP_167044431,1,547,9.48866e-60,154,198,6,292
WP_038436343,1,549,9.52638e-60,173,246,9,411
WP_078518642,1,551,9.54036e-60,170,218,5,356
CKS26502,1,547,9.56355e-60,174,247,9,411
WP_050302921,1,549,9.62646e-60,174,247,9,411
WP_102913684,1,551,9.64695e-60,169,223,6,364
WP_085183351,1,549,9.65737e-60,181,244,11,412
CMB13922,1,547,9.66428e-60,174,247,9,411
RZB18764,1,549,9.72802e-60,156,198,6,294
AWN28478,1,550,9.74286e-60,170,220,5,356
WP_037693654,1,550,9.78147e-60,180,236,24,409
WP_238577826,1,550,9.78716e-60,170,222,11,367
WP_174523326,1,551,9.84339e-60,158,199,6,296
WP_148024401,1,553,9.85178e-60,157,196,6,296
CFT16605,1,547,9.86894e-60,174,247,9,411
TQL38846,1,546,9.88074e-60,184,251,12,408
KDM94722,1,547,9.89491e-60,174,247,9,411
WP_125544303,1,551,9.94653e-60,159,194,11,309
WP_231818857,1,548,1.00006e-59,188,242,5,409
WP_216832983,1,550,1.00026e-59,191,259,21,446
WP_063768193,1,549,1.0039e-59,153,191,6,301
WP_023644201,1,549,1.01429e-59,174,247,9,411
WP_254071363,1,549,1.01593e-59,155,195,1,292
WP_223694194,1,552,1.02293e-59,191,262,22,458
CMQ37567,1,547,1.02913e-59,174,247,9,411
PPF48204,1,547,1.03435e-59,154,192,2,292
WP_041181626,1,549,1.03571e-59,174,247,9,411
WP_219817440,1,549,1.03729e-59,166,221,2,355
WP_019981397,1,551,1.04122e-59,156,197,6,299
WP_230866115,1,549,1.04659e-59,174,247,9,411
NQX16220,1,547,1.04784e-59,155,194,1,292
WP_009189475,1,551,1.05212e-59,156,196,6,296
WP_229908226,1,549,1.05315e-59,167,218,5,360
WP_185302729,1,549,1.05918e-59,184,238,20,421
WP_191846523,1,551,1.05956e-59,180,249,14,425
KQQ21239,1,549,1.06148e-59,157,195,1,292
KUM86090,1,550,1.06722e-59,171,230,7,372
WP_223000950,1,551,1.07426e-59,156,196,6,296
WP_031102594,1,551,1.07518e-59,159,198,6,296
WP_067255559,1,551,1.07559e-59,182,247,15,413
WP_050173070,1,549,1.07992e-59,174,247,9,411
WP_068207669,1,549,1.08153e-59,184,237,9,397
WP_126332035,1,549,1.08766e-59,191,258,23,457
WP_189329735,1,549,1.08828e-59,152,202,6,301
WP_243694855,1,550,1.09218e-59,195,263,27,469
WP_095935341,1,551,1.11101e-59,168,227,8,356
QHF22393,1,547,1.11305e-59,155,192,2,292
NEE22148,1,548,1.11445e-59,159,198,6,296
WP_197705007,1,549,1.11786e-59,173,244,9,411
WP_070899918,1,549,1.12602e-59,174,247,9,411
NGO71681,1,549,1.13409e-59,157,199,8,294
WP_076063432,1,549,1.13599e-59,179,244,9,411
QHF26161,1,547,1.15143e-59,168,222,1,351
NED73935,1,551,1.15551e-59,156,197,6,299
WP_169438242,1,551,1.15551e-59,156,196,6,296
WP_231368709,1,549,1.15867e-59,155,199,6,293
WP_043382334,1,549,1.16033e-59,179,240,20,413
WP_070895630,1,549,1.16188e-59,174,247,9,411
WP_194078855,1,551,1.16811e-59,154,198,6,296
WP_055379347,1,549,1.17409e-59,175,248,9,415
WP_158843728,1,548,1.17538e-59,152,198,6,291
MBC7517796,1,547,1.1758e-59,173,245,6,401
CKR97265,1,547,1.1793e-59,173,247,9,411
WP_238603891,1,548,1.18537e-59,181,245,8,418
MBT2674569,1,551,1.18972e-59,154,194,6,291
WP_164390272,1,551,1.19218e-59,156,196,6,296
NAZ81715,1,548,1.19238e-59,157,198,6,291
WP_031652448,1,548,1.19889e-59,174,247,9,411
KOG31089,1,549,1.20058e-59,155,198,6,296
CKO03210,1,547,1.20427e-59,174,247,9,411
CCK65997,1,546,1.2075e-59,173,247,9,411
WP_057350445,1,548,1.21148e-59,174,247,9,411
WP_003899682,1,548,1.21148e-59,174,247,9,411
WP_185008136,1,550,1.22249e-59,155,195,6,296
WP_057127427,1,548,1.22421e-59,173,246,9,411
WP_055603602,1,549,1.22501e-59,186,243,17,411
WP_252275836,1,547,1.23098e-59,184,251,12,408
WP_031752738,1,548,1.23706e-59,174,247,9,411
WP_226379743,1,547,1.24898e-59,192,253,15,412
WP_050179288,1,548,1.25006e-59,173,246,9,411
WP_057135015,1,548,1.25006e-59,174,247,9,411
WP_219818317,1,550,1.2582e-59,192,260,21,446
WP_031662998,1,548,1.26319e-59,174,247,9,411
WP_149771988,1,548,1.26521e-59,171,231,13,371
WP_205845146,1,548,1.27646e-59,174,247,9,411
MBM0204537,1,548,1.279e-59,153,197,6,291
WP_028807683,1,551,1.28339e-59,154,199,6,296
WP_067202723,1,548,1.28777e-59,173,244,9,411
OIK05877,1,549,1.28921e-59,154,198,6,294
QNI09694,1,546,1.29247e-59,176,245,12,414
WP_059127293,1,551,1.29933e-59,158,196,6,296
MCC0097227,1,551,1.29955e-59,168,219,8,357
WP_057135033,1,548,1.30342e-59,174,247,9,411
WP_057140021,1,548,1.30342e-59,174,247,9,411
WP_246887324,1,548,1.30832e-59,157,195,6,294
GFG65814,1,546,1.31286e-59,176,245,12,414
WP_031709026,1,548,1.31711e-59,174,247,9,411
WP_229902321,1,548,1.32435e-59,184,243,17,411
QKE82909,1,547,1.32993e-59,174,227,7,373
WP_042916046,1,548,1.33094e-59,174,247,9,411
OMC09079,1,548,1.33306e-59,171,228,11,368
MYS47829,1,550,1.33688e-59,156,196,6,296
WP_221325425,1,550,1.33825e-59,151,201,6,301
WP_046583765,1,551,1.34015e-59,180,244,14,413
AND17413,1,546,1.344e-59,166,220,2,355
WP_031730760,1,548,1.34492e-59,174,247,9,411
WP_031667602,1,548,1.34492e-59,173,247,9,411
WP_052636236,1,548,1.34492e-59,174,247,9,411
WP_219814758,1,549,1.3467e-59,155,193,2,292
AXH35127,1,547,1.34923e-59,180,250,8,409
WP_174239432,1,550,1.35348e-59,192,259,21,446
WP_159573978,1,548,1.35685e-59,191,262,13,442
WP_031745925,1,548,1.35905e-59,174,247,9,411
WP_251067464,1,548,1.36419e-59,171,226,7,371
RAM19188,1,546,1.36931e-59,174,247,9,411
PPF27623,1,546,1.37245e-59,166,221,2,355
WP_215728131,1,548,1.37333e-59,174,247,9,411
WP_238645037,1,548,1.37365e-59,155,197,6,291
WP_164294900,1,549,1.37399e-59,180,244,17,421
WP_018101802,1,549,1.37399e-59,155,194,7,297
WP_078094639,1,549,1.38043e-59,152,192,8,298
SPM33995,1,546,1.38245e-59,175,246,9,411
WP_206731181,1,548,1.38775e-59,174,247,9,411
WP_052612554,1,548,1.38775e-59,174,247,9,411
WP_057366798,1,548,1.40233e-59,174,247,9,411
WP_204006652,1,546,1.40835e-59,162,204,6,291
WP_233727807,1,547,1.42517e-59,175,245,17,418
WP_028960541,1,548,1.43184e-59,157,195,6,294
WP_205871208,1,548,1.44698e-59,174,247,9,411
AZZ54297,1,546,1.46505e-59,154,195,1,292
WP_202415431,1,548,1.46775e-59,157,195,6,294
CKQ07777,1,546,1.4695e-59,174,247,9,411
WP_057129626,1,548,1.47754e-59,173,246,9,411
WP_212591985,1,549,1.49026e-59,181,247,24,434
WP_103379979,1,548,1.49306e-59,143,181,6,270
WP_199766810,1,548,1.49306e-59,174,247,9,411
WP_064537515,1,552,1.49312e-59,156,195,6,296
WP_013861503,1,548,1.49875e-59,179,246,17,421
WP_052656190,1,548,1.50874e-59,174,247,9,411
WP_055354283,1,548,1.50874e-59,173,246,9,411
WP_057606405,1,550,1.51415e-59,182,249,16,418
MBK7720992,1,544,1.52014e-59,165,223,7,350
WP_150945046,1,550,1.52587e-59,153,196,6,296
WP_205708827,1,547,1.5438e-59,157,198,6,291
WP_078651814,1,550,1.54602e-59,154,203,6,304
WP_247683525,1,546,1.56006e-59,154,197,6,291
GFE23276,1,551,1.56529e-59,171,218,7,355
WP_125819179,1,547,1.57916e-59,157,194,8,296
WP_013677073,1,548,1.58966e-59,143,181,6,270
WP_057357350,1,548,1.60635e-59,174,247,9,411
WP_123672351,1,548,1.60635e-59,191,262,13,442
WP_252449001,1,548,1.61615e-59,188,236,9,387
WP_019525937,1,548,1.62297e-59,157,195,6,294
WP_057360014,1,548,1.62322e-59,173,247,9,411
WP_050564946,1,547,1.66732e-59,184,251,12,408
WP_031752517,1,547,1.67491e-59,174,247,9,411
MCP2183778,1,545,1.6753e-59,178,246,17,414
WP_219814987,1,548,1.67684e-59,153,194,2,292
WP_132184591,1,547,1.67845e-59,186,242,15,404
WP_030041864,1,550,1.68106e-59,155,198,6,296
WP_044441563,1,547,1.68137e-59,193,261,14,446
WP_091294677,1,547,1.68423e-59,189,244,8,405
PPI19879,1,546,1.69227e-59,154,192,2,292
KBJ91555,1,545,1.70633e-59,174,247,9,411
PPH50747,1,546,1.71008e-59,154,192,2,292
WP_197138636,1,547,1.7194e-59,183,254,14,428
WP_120570158,1,548,1.72067e-59,188,236,9,387
WP_076115456,1,547,1.72548e-59,179,244,9,411
WP_232837726,1,548,1.73884e-59,153,191,5,297
WP_057344752,1,547,1.74639e-59,173,246,9,411
WP_057141430,1,547,1.74639e-59,174,247,9,411
